year,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,ndvi
2003,49,-0.00305,0.0534,0.1275667,0.1174857,0.0,299.107142857,299.242857143,294.80857142900004,300.7,297.4,10.26,77.30857142859999,0.0,16.2042857143,1.9428571428599999,26.1857142857,5.61428571429,29.4,21.7,2.1,0.0738506
2003,50,-0.1476,-0.1538,0.16168329999999997,0.10777139999999999,182.81,299.174285714,299.185714286,295.031428571,301.5,297.5,50.6,78.2328571429,182.81,16.4685714286,2.1428571428599996,25.6428571429,5.014285714290001,29.4,22.2,82.8,-0.00798632500000001
2003,51,-0.03753333,-0.0526,0.2905667,0.1977429,0.0,298.555714286,298.607142857,294.992857143,300.5,296.9,12.28,80.7971428571,0.0,16.39,2.15714285714,25.842857142899998,5.41428571429,29.4,22.2,11.0,0.0995440675
2003,52,0.02085,-0.0398,0.1581375,0.1479444,1.96,299.044285714,299.178571429,295.025714286,300.8,297.2,9.14,78.6885714286,1.96,16.3757142857,2.7,26.014285714299998,6.5,30.0,21.1,12.0,0.071782975
2004,1,-0.2683,-0.1237,0.2237571,0.17654289999999997,0.98,298.34642857150004,298.375,293.7,300.05,296.65,14.92,75.63285714285,0.98,15.12857142855,2.364285714285,25.2,6.02857142857,28.9,20.85,13.8,0.0020749999999999866
2004,2,-0.0731,0.0172,0.21472860000000002,0.2224429,0.0,297.648571429,297.571428571,292.374285714,299.3,296.1,20.7,72.5771428571,0.0,13.8814285714,2.02857142857,24.3857142857,5.55714285714,27.8,20.6,15.6,0.095317875
2004,3,-0.12972499999999998,0.0026,0.2821,0.2899,36.07,297.8,297.971428571,293.895714286,299.5,296.5,20.2,78.9428571429,36.07,15.2571428571,2.17142857143,24.342857142899998,5.95714285714,28.3,20.0,23.7,0.19153333333333333
2004,4,-0.18635,-0.178625,-0.01553333,0.01025,0.0,297.728571429,298.107142857,293.66571428599997,300.2,295.7,1.1,78.2642857143,0.0,15.0614285714,3.04285714286,24.528571428600003,6.1,27.8,20.6,10.2,-0.0925645825
2004,5,-0.0535,-0.10800000000000001,0.2362571,0.2804143,0.0,297.56,297.6,292.87857142900003,300.0,295.8,2.0,75.4228571429,0.0,14.39,2.45714285714,24.6285714286,6.2,28.9,20.0,1.8,0.08879285
2004,6,-0.0479,-0.0489,0.2528429,0.2169857,0.0,297.971428571,298.25,293.537142857,300.8,295.6,3.8,76.5228571429,0.0,14.941428571400001,2.8428571428600002,24.985714285700002,7.92857142857,31.1,19.4,4.6,0.14030953333333332
2004,7,-0.0423,0.0231,0.24638569999999999,0.1925571,0.0,298.325714286,298.507142857,293.518571429,299.8,297.3,3.04,74.65,0.0,14.874285714300001,1.9857142857099999,24.8857142857,6.72857142857,28.9,20.0,15.0,0.10493569999999999
2004,8,-0.1567,-0.0768,0.15384289999999998,0.1494,0.0,298.288571429,298.571428571,293.27,300.1,297.2,1.7,73.7914285714,0.0,14.6528571429,2.45714285714,25.2,6.94285714286,29.4,20.6,11.4,0.017435725
2004,9,0.05716667,0.052025,0.139,0.1584429,0.0,297.534285714,297.957142857,293.61857142900004,300.6,295.8,19.92,79.0271428571,0.0,15.0042857143,2.62857142857,24.1857142857,6.72857142857,28.3,19.4,19.3,0.10165864250000001
2004,10,-0.0638,0.0905,0.2206,0.2357714,0.0,297.82428571400004,298.05714285700003,293.645714286,301.2,296.0,16.2,77.7614285714,0.0,15.065714285699999,2.6857142857099996,25.157142857100002,7.214285714289999,31.1,20.6,15.8,0.12076785
2004,11,-0.0505,0.02825,0.1867,0.1538,0.0,297.504285714,297.62857142900003,292.185714286,300.0,296.0,6.27,72.30571428569999,0.0,13.671428571400002,2.22857142857,25.4285714286,5.95714285714,30.6,21.1,2.5,0.07956250000000001
2004,12,-0.228375,0.05084166500000001,0.02834286,0.0116,0.0,298.254285714,298.428571429,294.25142857099996,300.3,296.0,13.81,78.5471428571,0.0,15.591428571400002,2.5714285714300003,25.9142857143,6.6428571428600005,31.1,20.6,12.2,0.01997143
2004,13,-0.40625,0.07343333,0.1199,0.13226670000000001,0.0,298.32,298.6,293.961428571,300.1,297.3,11.1,76.8714285714,0.0,15.338571428599998,2.2857142857099997,25.5571428571,6.72857142857,30.0,21.1,3.0,-0.02016249249999999
2004,14,0.04357500000000003,0.023175,0.1476286,0.15838570000000002,28.35,296.89428571400003,296.921428571,293.281428571,299.9,294.3,81.1,80.3657142857,28.35,14.7214285714,2.41428571429,24.7,6.02857142857,28.9,20.6,60.7,0.10972976666666667
2004,15,0.4934,0.1412,0.3543429,0.2740857,0.0,297.758571429,298.085714286,293.32285714299996,300.9,295.6,11.0,76.44571428569999,0.0,14.7557142857,3.2,25.4,7.385714285710001,31.1,20.6,5.6,0.31575715000000004
2004,16,0.0061,0.0162,0.1967286,0.18208570000000002,5.75,298.694285714,298.907142857,294.332857143,301.1,296.6,2.6,77.06,5.75,15.748571428599998,3.1,25.9571428571,6.08571428571,29.4,22.8,31.5,0.10027857500000001
2004,17,-0.018024999999999996,-0.04705,0.2125571,0.27202859999999995,23.59,298.66,298.87142857099997,293.182857143,300.7,297.2,13.8,71.9542857143,23.59,14.6628571429,2.5714285714300003,25.842857142899998,6.18571428571,29.4,21.7,5.6,0.14584523333333332
2004,18,-0.04214999999999999,-0.08976667,0.0633,0.15538329999999997,75.28,299.064285714,299.328571429,295.048571429,301.4,297.5,11.86,78.6028571429,75.28,16.42,2.51428571429,26.157142857100002,5.71428571429,30.0,22.8,23.4,0.04297220999999999
2004,19,-0.066275,0.014379165,0.09315,0.11813330000000001,9.57,299.09,299.207142857,294.38,301.1,297.3,20.56,75.38571428569999,9.57,15.75,2.3,26.271428571399998,6.27142857143,30.6,22.2,30.2,0.10564165
2004,20,-0.0904,0.118525,0.10763330000000002,0.21006,15.78,298.765714286,298.914285714,295.37,301.3,297.2,36.9,81.7114285714,15.78,16.73,2.65714285714,26.728571428600002,5.52857142857,31.1,22.8,18.1,0.086454575
2004,21,0.05286667,0.06016667,0.11564289999999999,0.1297857,96.99,298.12142857099997,298.114285714,295.154285714,300.0,296.5,79.0,83.8328571429,96.99,16.5214285714,1.77142857143,26.0428571429,4.67142857143,29.4,22.8,53.6,0.089615485
2004,22,-0.02563333,-0.008066667,0.1591143,0.1588,175.41,298.36571428599996,298.457142857,295.347142857,300.4,297.2,90.2,83.55,175.41,16.74,2.0,24.8142857143,4.91428571429,28.9,21.7,145.8,0.07105357575
2004,23,-0.07055,-0.02854,0.08158571,0.11324289999999998,13.51,300.054285714,300.207142857,296.445714286,302.2,298.2,5.36,80.91428571430001,13.51,17.8814285714,2.9,27.9571428571,7.54285714286,33.3,22.8,4.6,0.023934652499999997
2004,24,0.0218,-0.0441,0.1412,0.17824289999999998,6.12,299.817142857,299.757142857,296.101428571,301.5,298.0,30.07,80.1771428571,6.12,17.4757142857,2.3142857142900004,28.0428571429,6.34285714286,31.7,23.9,17.6,0.074285725
2004,25,0.017425,0.07493999999999999,0.1466571,0.1337429,13.07,300.037142857,300.135714286,296.588571429,302.5,297.8,20.0,81.5614285714,13.07,17.9842857143,3.24285714286,28.3285714286,7.12857142857,33.3,22.8,81.5,0.09319125
2004,26,0.0101,-0.00385,0.1837714,0.17021429999999999,41.41,300.537142857,300.642857143,296.41571428599997,302.5,297.9,17.0,78.2971428571,41.41,17.7942857143,2.85714285714,28.228571428600002,6.27142857143,32.2,23.9,8.9,0.090058925
2004,27,-0.0083,0.0083,0.1515714,0.14474289999999998,28.37,300.64428571400003,300.678571429,296.55714285700003,302.5,298.4,32.2,78.4814285714,28.37,17.9514285714,2.6142857142900002,28.342857142899998,6.18571428571,32.2,23.3,67.6,0.1015381
2004,28,-0.0267,-0.01173333,0.1683286,0.17511429999999997,39.05,300.258571429,300.257142857,296.33,301.9,298.6,43.83,79.1814285714,39.05,17.7285714286,2.5714285714300003,27.8285714286,6.42857142857,31.1,23.3,76.5,0.07625239249999999
2004,29,-0.0529,-0.10099999999999999,0.1853143,0.14984289999999997,59.15,300.575714286,300.671428571,296.797142857,302.4,299.0,15.8,79.9957142857,59.15,18.252857142899998,2.2,28.2428571429,5.24285714286,31.7,25.0,16.0,0.045314299999999995
2004,30,0.0674,0.08983333,0.1748286,0.14874289999999998,23.74,300.401428571,300.4,296.095714286,302.3,298.4,31.21,77.4985714286,23.74,17.51,2.6857142857099996,28.014285714299998,6.52857142857,31.7,23.9,26.2,0.12020120749999999
2004,31,-0.0117,-0.05443333,0.1905286,0.1573,40.86,300.234285714,300.285714286,296.82285714299996,302.1,298.5,31.51,81.8071428571,40.86,18.3071428571,2.5714285714300003,28.0428571429,6.37142857143,31.7,23.9,44.0,0.0704238175
2004,32,0.0058,0.0327,0.1741,0.18381429999999999,35.99,300.588571429,300.642857143,296.6,302.7,298.4,24.6,79.02571428569999,35.99,18.0528571429,2.97142857143,28.528571428600003,6.58571428571,32.2,24.4,12.8,0.099103575
2004,33,0.0374,0.1084,0.1253,0.17741429999999997,20.92,300.995714286,301.2,296.4,302.9,299.2,14.1,76.1714285714,20.92,17.8185714286,2.65714285714,28.9428571429,7.22857142857,33.9,24.4,10.5,0.112128575
2004,34,-0.0164,-0.021875,0.1816,0.1706,37.3,300.794285714,300.85,297.268571429,302.6,298.6,44.4,81.2642857143,37.3,18.7742857143,2.58571428571,29.0,6.31428571429,32.2,24.4,28.3,0.07848125
2004,35,0.0996,0.0633,0.1006571,0.1094286,20.3,300.912857143,301.05,297.054285714,302.6,298.7,13.5,79.6842857143,20.3,18.5314285714,2.6428571428599996,29.0571428571,6.485714285709999,33.3,25.0,20.6,0.093246425
2004,36,0.0414,0.0498,0.1631286,0.1992,62.61,300.861428571,300.9,296.39,302.6,298.9,25.37,76.7114285714,62.61,17.8228571429,2.62857142857,28.6142857143,7.05714285714,32.8,24.4,23.8,0.11338215
2004,37,0.1076,0.074925,0.1059143,0.09598571,42.51,300.958571429,301.0,297.15,302.8,299.3,33.4,79.8657142857,42.51,18.7171428571,2.34285714286,28.985714285700002,6.97142857143,33.9,25.0,20.6,0.0961062525
2004,38,0.04015,0.0037375000000000047,0.09487143,0.13944289999999998,52.29,301.1,301.257142857,297.304285714,303.3,299.3,16.0,80.0328571429,52.29,18.904285714300002,2.4285714285699997,28.6428571429,6.11428571429,32.2,24.4,32.8,0.09148811
2004,39,0.0368125,-0.06745,0.2252571,0.2332,245.73,299.798571429,299.957142857,297.081428571,302.9,297.7,254.95,85.33,245.73,18.6457142857,2.54285714286,27.228571428600002,6.05714285714,33.9,23.3,158.2,0.13033569999999997
2004,40,0.033475,0.007625,0.24358000000000002,0.1786333,10.06,301.028571429,301.207142857,296.478571429,303.6,298.7,8.57,76.4714285714,10.06,17.9642857143,3.67142857143,29.1428571429,8.08571428571,34.4,24.4,21.8,0.11582832500000001
2004,41,-0.0168,0.02526667,0.09047143,0.05836667,34.73,300.68,300.678571429,296.58428571400003,302.5,298.9,35.7,78.4771428571,34.73,18.0728571429,2.55714285714,28.285714285700003,6.21428571429,31.7,24.4,24.4,0.0393261925
2004,42,0.04005,0.09375,0.2360286,0.2138714,83.2,300.508571429,300.678571429,296.864285714,303.4,298.6,41.4,80.66571428569999,83.2,18.4028571429,3.1571428571399998,28.1285714286,6.18571428571,32.2,23.9,41.4,0.18121666666666666
2004,43,0.0969,0.07463333,0.08211667,0.0797,10.82,300.647142857,300.80714285700003,296.221428571,302.7,299.2,18.0,76.9228571429,10.82,17.6957142857,2.44285714286,28.285714285700003,6.72857142857,32.2,23.9,15.1,0.0833375
2004,44,0.0802,0.08800000000000001,0.096,0.1182286,96.72,299.892857143,300.157142857,296.26,302.4,298.6,25.2,80.6557142857,96.72,17.7642857143,2.37142857143,27.5,5.6428571428600005,31.7,23.9,34.1,0.09560715
2004,45,0.1337,0.1288,0.24505,0.1911143,105.49,299.67,299.9,295.375714286,301.8,298.2,31.2,77.5328571429,105.49,16.8185714286,2.4,27.0571428571,6.52857142857,30.6,22.8,109.0,0.17466607499999998
2004,46,0.0199,-0.00135,0.039,0.06477143,18.75,299.921428571,299.971428571,295.598571429,302.1,298.3,24.5,77.3114285714,18.75,17.038571428599997,2.4,27.2428571429,6.3571428571399995,31.1,23.9,7.7,0.030580357500000002
2004,47,0.3274,-0.0064,0.2224857,0.1364714,122.87,298.547142857,298.55714285700003,295.55714285700003,300.4,296.9,145.8,83.6285714286,122.87,17.0071428571,1.8571428571400002,26.3285714286,4.62857142857,28.9,23.3,70.7,0.169989275
2004,48,0.0435,-0.0607,0.19515710000000003,0.2427714,18.37,298.43,298.457142857,293.455714286,300.0,297.0,24.9,74.3028571429,18.37,14.921428571400002,1.9714285714300002,26.3285714286,4.9,29.4,23.3,26.9,0.10518212500000002
2004,49,-0.1613,-0.08855,0.2108714,0.2731429,0.0,298.791428571,298.9,293.74,300.3,297.6,2.71,73.7571428571,0.0,15.1628571429,2.1142857142900002,25.6428571429,6.44285714286,28.9,21.1,7.7,0.058541075
2004,50,-0.0039,-0.0262,0.2083167,0.17965,0.0,298.164285714,298.364285714,293.27428571400003,300.2,296.1,2.8,74.3257142857,0.0,14.708571428599999,2.3571428571400004,25.157142857100002,6.31428571429,28.9,20.6,10.4,0.089466675
2004,51,-0.15165,-0.0214,0.18281670000000003,0.13425710000000002,5.54,298.802857143,298.95,295.25285714299997,300.8,297.5,29.32,80.8885714286,5.54,16.621428571400003,2.2428571428599997,26.271428571399998,5.62857142857,30.6,22.8,30.6,0.03600595000000001
2004,52,-0.1261,-0.06296667,0.19948570000000002,0.14035,150.31,298.682857143,298.87142857099997,295.741428571,300.9,296.9,41.3,83.9528571429,150.31,17.1485714286,2.05714285714,26.2428571429,5.71428571429,30.0,22.8,55.7,0.037692257500000007
2005,53,-0.0591,-0.0563,0.16207140000000003,0.12039645,75.155,298.135,298.2678571425,294.256428571,300.2,296.5,31.49,79.36571428575,75.155,15.705000000000002,2.0071428571400003,25.614285714300003,5.307142857145,29.15,21.950000000000003,39.75,0.041766962500000004
2005,1,0.0079,-0.04963333,0.12465710000000002,0.1004429,0.0,297.587142857,297.664285714,292.771428571,299.5,296.1,21.68,74.7785714286,0.0,14.261428571400002,1.9571428571400002,24.985714285700002,4.9,28.3,21.1,23.8,0.0458416675
2005,2,0.02435,-0.019275,0.1335429,0.1272429,0.0,297.6,297.614285714,293.667142857,298.9,296.2,43.1,78.7985714286,0.0,15.042857142899999,1.9142857142900003,25.2,5.38571428571,28.3,22.2,55.6,0.0664652
2005,3,-0.11183330000000001,-0.07645,0.2029,0.2233571,14.67,297.395714286,297.55714285700003,294.30857142900004,299.4,295.8,76.36,83.05571428569999,14.67,15.671428571400002,1.9142857142900003,25.228571428600002,4.91428571429,28.3,21.7,32.4,0.059493449999999996
2005,4,-0.0479,0.0431,0.1743,0.1456429,15.2,296.535714286,296.614285714,292.512857143,299.0,294.8,31.85,78.5385714286,15.2,14.091428571400002,2.65714285714,23.7571428571,6.32857142857,28.3,17.8,34.0,0.078785725
2005,5,0.0442,-0.0758,0.2056,0.1781429,0.0,296.152857143,296.171428571,292.2,297.8,294.3,31.8,78.64,0.0,13.77,1.9714285714300002,23.714285714299997,4.52857142857,27.8,19.4,5.4,0.088035725
2005,6,-0.08175,-0.03735,0.2976571,0.3102571,0.0,296.101428571,296.171428571,290.467142857,299.5,293.3,6.4,70.7957142857,0.0,12.3628571429,3.1142857142900002,23.3142857143,5.985714285709999,26.7,19.4,10.1,0.12220355
2005,7,0.013274999999999995,0.09300000000000001,0.1756571,0.18428570000000002,0.0,296.352857143,296.4,291.037142857,298.7,293.4,5.3,72.2457142857,0.0,12.8071428571,3.08571428571,23.4142857143,6.22857142857,26.7,18.9,4.6,0.15098093333333337
2005,8,0.1083,-0.04855,0.1908714,0.1969714,0.0,296.48,296.55,291.58428571400003,298.0,295.0,10.1,74.19142857140001,0.0,13.2414285714,2.15714285714,24.485714285700002,4.61428571429,27.2,21.7,2.1,0.1118982
2005,9,-0.10366669999999999,-0.04113333,0.1607,0.1097667,0.0,297.271428571,297.45,293.27428571400003,300.3,295.5,5.92,78.6671428571,0.0,14.75,2.95714285714,25.028571428600003,7.12857142857,30.6,20.0,5.3,0.0314166675
2005,10,-0.019633349999999994,0.0781,0.24345709999999998,0.25215709999999997,3.93,298.06142857099996,298.221428571,293.77,301.4,295.5,3.3,77.3928571429,3.93,15.204285714300001,4.3571428571399995,26.014285714299998,7.7,31.1,20.0,0.0,0.19123806666666665
2005,11,0.0644,0.01095,0.1937429,0.24417139999999998,0.0,297.851428571,297.914285714,292.785714286,301.6,294.8,0.3,73.58571428569999,0.0,14.2828571429,4.25714285714,25.842857142899998,8.41428571429,33.3,20.0,0.0,0.12831607499999997
2005,12,-0.044000000000000004,-0.0753,0.1609286,0.2079714,0.0,298.24714285700003,298.5,293.217142857,301.2,295.6,0.2,73.8671428571,0.0,14.668571428599998,3.91428571429,26.4,8.514285714289999,32.8,20.0,0.0,0.0624
2005,13,-0.019750000000000004,-0.0987,0.1752,0.14822860000000002,0.0,299.07285714299996,299.314285714,294.444285714,301.0,297.3,0.2,75.7371428571,0.0,15.7828571429,2.8,27.485714285700002,8.67142857143,33.3,22.2,0.0,0.07490953333333333
2005,14,0.0045,-0.00047999999999999996,0.12331669999999999,0.15578329999999999,13.44,299.107142857,299.364285714,294.928571429,301.5,297.4,8.0,78.0028571429,13.44,16.3042857143,3.01428571429,27.3,7.485714285710001,33.3,22.2,7.4,0.07078
2005,15,-0.1235,-0.1235,0.15258329999999998,0.12108569999999999,33.69,299.19,299.37857142900003,294.947142857,301.9,296.8,23.7,77.65,33.69,16.3157142857,3.3857142857099998,27.4,8.15714285714,32.8,22.8,21.1,0.006667249999999993
2005,16,0.01683333,0.005433333,0.09328333,0.10921669999999999,42.88,300.012857143,300.107142857,295.648571429,302.7,297.1,3.6,77.2428571429,42.88,17.0557142857,3.72857142857,28.1714285714,8.41428571429,33.9,22.2,97.3,0.05619167324999999
2005,17,-0.09295,-0.1221833335,0.10123330000000001,0.106,234.13,298.917142857,299.021428571,295.538571429,301.6,296.4,98.5,81.7514285714,234.13,16.9642857143,3.58571428571,26.785714285700003,6.885714285710001,32.8,22.8,207.5,0.03809443333333334
2005,18,-0.1362,-0.2498,0.2218,0.2113714,0.0,299.54,299.564285714,295.554285714,301.9,297.5,11.0,78.9071428571,0.0,16.9628571429,2.75714285714,27.3714285714,5.7,31.7,23.3,48.2,0.011792849999999994
2005,19,0.06313333,0.082275,0.13026669999999999,0.09501667,38.66,299.948571429,299.94285714299997,295.3,301.8,297.9,10.11,75.69857142859999,38.66,16.6728571429,2.91428571429,27.3,6.22857142857,31.7,23.3,11.4,0.09267292499999999
2005,20,0.055366665,0.0481,0.07107143,0.04847143,102.56,299.065714286,298.98571428599996,296.075714286,301.6,296.8,96.0,83.7628571429,102.56,17.5328571429,2.51428571429,26.271428571399998,5.95714285714,30.6,22.2,110.9,0.05588095333333334
2005,21,0.0476,0.06735,0.0966,0.08731429,156.94,299.805714286,300.035714286,296.9,303.0,297.1,145.7,84.33571428569999,156.94,18.4857142857,3.0714285714300003,28.3857142857,6.65714285714,35.0,23.9,71.2,0.07471607250000001
2005,22,-0.0143,-0.004475,0.1778,0.1467571,84.78,300.84,300.87857142900003,297.598571429,303.4,298.7,14.59,82.63,84.78,19.2071428571,2.9,28.842857142899998,6.34285714286,34.4,25.0,23.9,0.07644552500000001
2005,23,0.0606,0.09883333,0.1881857,0.1763,32.02,301.11714285700003,301.12857142900003,296.68857142900004,303.0,299.4,4.5,76.94,32.02,18.1657142857,2.5714285714300003,28.728571428600002,5.95714285714,32.8,24.4,4.4,0.13097975750000002
2005,24,0.0449,0.1177,0.12111430000000001,0.1242143,97.46,299.981428571,300.107142857,296.544285714,302.1,298.3,15.9,81.5157142857,97.46,18.0285714286,2.87142857143,27.514285714299998,5.8,31.1,23.9,44.5,0.10198215
2005,25,0.06705,0.0634,0.2097429,0.2099286,8.36,301.337142857,301.357142857,297.458571429,304.0,298.5,4.2,79.7185714286,8.36,19.0414285714,3.51428571429,30.028571428600003,7.65714285714,34.4,25.0,0.0,0.16102383333333334
2005,26,0.0892,0.07075,0.09012857,0.09425714,23.36,301.088571429,301.078571429,297.314285714,302.8,298.9,28.59,80.0128571429,23.36,18.845714285699998,2.58571428571,29.0428571429,6.81428571429,33.3,24.4,52.3,0.0860839275
2005,27,0.0854,0.246675,0.1717857,0.2381,42.06,301.281428571,301.285714286,297.364285714,303.7,299.2,32.4,79.3771428571,42.06,18.8857142857,2.9428571428600003,29.028571428600003,6.25714285714,33.9,25.0,34.8,0.185490175
2005,28,0.0514,0.051625,0.11225710000000001,0.13701429999999998,92.52,300.667142857,300.62142857099997,297.0,302.5,298.7,45.28,80.5614285714,92.52,18.5085714286,2.6142857142900002,28.4428571429,6.34285714286,32.8,24.4,52.8,0.0880741
2005,29,-0.0665,-0.021,0.2358286,0.23334290000000002,39.49,300.87142857099997,300.892857143,296.981428571,303.1,298.8,31.9,79.4814285714,39.49,18.481428571400002,2.44285714286,28.3857142857,7.1,32.8,23.9,50.3,0.095417875
2005,30,-0.1087,-0.00945,0.25644290000000003,0.2153714,64.25,300.852857143,300.921428571,297.58,302.9,298.7,34.3,82.4085714286,64.25,19.1142857143,2.72857142857,28.9285714286,6.17142857143,32.2,23.9,73.8,0.08841607500000001
2005,31,-0.06475,-0.0267,0.1404,0.1212,80.34,301.158571429,301.107142857,297.291428571,303.0,299.3,54.1,79.6214285714,80.34,18.8314285714,2.87142857143,28.9428571429,5.92857142857,33.3,25.0,41.0,0.0425375
2005,32,-0.008425000000000002,0.02365,0.26912859999999994,0.1919286,18.15,301.348571429,301.37857142900003,297.36714285700003,303.5,299.2,11.93,79.2528571429,18.15,18.9385714286,2.98571428571,29.471428571399997,6.97142857143,33.9,25.6,12.6,0.16156906666666665
2005,33,0.0479,0.069675,0.08632857,0.09587143,29.86,301.465714286,301.464285714,297.18857142900004,303.7,299.2,21.1,77.74,29.86,18.72,3.41428571429,29.3285714286,6.5,33.3,25.6,18.1,0.07494374999999999
2005,34,-0.1224,0.051,0.10577139999999999,0.14187139999999998,99.02,301.178571429,301.221428571,296.69285714299997,303.7,299.1,28.1,76.7342857143,99.02,18.1742857143,3.3857142857099998,27.9285714286,7.92857142857,33.3,22.8,31.7,0.044060699999999994
2005,35,-0.0601,-0.0073,0.11122,0.1085857,77.05,301.291428571,301.392857143,297.287142857,303.4,299.5,30.0,79.0814285714,77.05,18.8671428571,3.1857142857099996,28.0857142857,6.57142857143,32.2,22.2,104.4,0.07083523333333333
2005,36,0.0022,-0.0271,0.2050286,0.22023330000000002,23.3,301.465714286,301.51428571400004,296.642857143,304.1,298.6,3.7,75.4385714286,23.3,18.157142857100002,4.42857142857,28.8571428571,7.05714285714,33.9,24.4,8.9,0.10009047500000001
2005,37,0.0073,0.0049,0.15234289999999998,0.1456286,43.57,302.2,302.164285714,297.79571428599996,304.3,299.9,11.9,77.2728571429,43.57,19.44,3.3857142857099998,29.2428571429,7.55714285714,33.9,24.4,61.0,0.07754287499999998
2005,38,0.0252,-0.05933333,0.1554286,0.1780286,66.86,301.495714286,301.51428571400004,297.0,303.7,298.9,14.6,76.66142857140001,66.86,18.505714285699998,3.5714285714300003,28.5857142857,6.65714285714,32.2,24.4,15.1,0.07483096750000001
2005,39,0.0012,-0.02986667,0.18028329999999998,0.1557333,36.86,301.114285714,301.37142857099997,297.12857142900003,304.0,298.8,38.4,79.0828571429,36.86,18.7042857143,3.54285714286,28.6285714286,6.15714285714,32.2,25.0,19.8,0.0768374825
2005,40,0.0488,0.0394,0.11255710000000001,0.07724286,68.31,301.09,301.12857142900003,296.957142857,303.3,299.5,27.3,78.3514285714,68.31,18.4985714286,2.6857142857099996,28.014285714299998,6.34285714286,32.8,23.3,18.6,0.06949999000000001
2005,41,0.0419,0.02793333,0.05515,0.04244286,157.83,299.83428571400003,300.01428571400004,296.547142857,303.0,297.9,60.4,82.2642857143,157.83,18.0357142857,2.54285714286,27.014285714299998,7.22857142857,32.2,22.8,126.9,0.0418565475
2005,42,0.02275,0.0278,0.2403571,0.2043429,112.16,300.624285714,300.87857142900003,297.327142857,303.1,298.0,18.7,82.39,112.16,18.9585714286,2.9285714285699997,28.0428571429,6.44285714286,33.9,23.3,45.5,0.12381249999999999
2005,43,-0.029975,0.05126667,0.17055710000000002,0.16231429999999997,20.75,300.69142857099996,300.707142857,297.387142857,303.1,298.7,70.3,82.4228571429,20.75,18.9914285714,2.44285714286,27.971428571399997,7.07142857143,33.3,23.9,55.1,0.08854076749999999
2005,44,0.07596667,-0.0622,0.2535143,0.20174289999999998,39.72,300.841428571,300.94285714299997,296.831428571,302.9,298.9,26.26,78.97,39.72,18.34,2.5714285714300003,27.9571428571,7.4,32.8,23.9,57.2,0.1172559675
2005,45,-0.00135,0.06455,0.20221429999999999,0.1520714,27.22,300.664285714,300.73571428599996,296.74857142900004,302.6,299.0,20.43,79.3271428571,27.22,18.2285714286,2.12857142857,27.8714285714,7.014285714289999,32.8,23.3,32.5,0.10437142499999999
2005,46,0.0507,0.0174,0.20044289999999998,0.18217139999999998,37.36,299.971428571,299.814285714,296.194285714,301.6,298.0,93.9,79.9014285714,37.36,17.6385714286,2.2571428571400003,27.157142857100002,6.54285714286,31.1,23.3,41.5,0.11267857499999999
2005,47,0.022477776666666668,0.1654,0.2159143,0.1852286,14.49,299.467142857,299.564285714,295.11714285700003,301.4,298.0,40.81,77.2457142857,14.49,16.5485714286,2.58571428571,26.528571428600003,6.08571428571,30.0,22.2,23.6,0.18884763333333332
2005,48,-0.005744446666666667,0.1823,0.2686,0.2481857,26.65,299.182857143,299.23571428599996,295.124285714,302.2,297.8,36.65,78.6242857143,26.65,16.571428571400002,2.41428571429,26.228571428600002,5.87142857143,30.6,22.8,80.7,0.23302856666666663
2005,49,-0.03396667,0.04135,0.1812667,0.20685,0.0,298.578571429,298.542857143,293.015714286,300.5,295.9,11.2,71.4557142857,0.0,14.5071428571,2.74285714286,24.985714285700002,6.32857142857,28.9,20.6,27.5,0.0988750075
2005,50,-0.0587,-0.07753333,0.16675710000000002,0.16951429999999998,0.0,299.13142857099996,299.242857143,294.332857143,300.8,297.5,13.6,75.0757142857,0.0,15.7214285714,2.17142857143,25.4571428571,6.02857142857,29.4,21.1,30.0,0.0500095175
2005,51,0.1077,0.0531,0.2853429,0.29357140000000004,0.0,298.44,298.65,294.138571429,300.9,296.5,20.64,77.3157142857,0.0,15.5328571429,2.52857142857,24.6285714286,6.18571428571,28.9,20.6,29.1,0.184928575
2006,52,-0.1062,-0.1376,0.1835,0.16976670000000002,64.08,299.147142857,299.30714285700003,294.682857143,301.4,297.5,22.5,76.5785714286,64.08,16.0271428571,2.2428571428599997,25.8857142857,6.27142857143,30.0,21.1,18.6,0.027366675
2006,1,-0.008233333,-0.04533333,0.1100714,0.09948571,16.27,298.67714285700004,298.864285714,293.804285714,300.3,297.2,5.76,74.50857142859999,16.27,15.2028571429,2.1,24.657142857100002,6.25714285714,28.3,20.6,8.1,0.03899761175
2006,2,-0.04245,0.00455,0.2592714,0.2393143,72.69,298.332857143,298.55,293.108571429,300.1,296.6,10.9,72.9285714286,72.69,14.5714285714,2.44285714286,24.0571428571,6.8,27.8,18.9,21.9,0.115171425
